# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float64}
# - {name: time, unit: d, datatype: float64}
# - {name: flux, datatype: float64}
# - {name: uncertainty, datatype: float64}
# - {name: planet_model, datatype: float64}
# - {name: systematics_model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# meta: {name: WASP-39b, time_label: Time from Mid-Transit, tscale: linear, wscale: log}
# schema: astropy-2.0
wavelength time flux uncertainty planet_model systematics_model model residuals
3.5052539103112306 -0.14986958848505383 1.0001458925394215 0.00031514558211271894 1.0 1.0031727232643468 0.9999973301456194 0.00014856239380212077
3.5052539103112306 -0.14918405311375027 0.9996086603153332 0.00031514748028063655 1.0 1.0031666810447566 0.9999973926310788 -0.00038873231574554357
3.5052539103112306 -0.1484985177424467 1.0001629287093536 0.00031514933866994303 1.0 1.0031607655183572 0.9999974503968003 0.00016547831255331324
3.5052539103112306 -0.14781298283680444 0.9998576781439501 0.0003151512079223022 1.0 1.0031548154836423 0.9999975053740997 -0.00013982723014960285
3.5052539103112306 -0.14712744746550088 1.0003688931309433 0.00031515305813256526 1.0 1.0031489261315096 0.9999975675052627 0.00037132562568065186
3.5052539103112306 -0.1464419125598586 1.0000483087498722 0.0003151549079418558 1.0 1.003143038124829 0.9999976246777373 5.068407213482118e-05
3.5052539103112306 -0.14575637718855505 0.9998432709485253 0.0003151567451262916 1.0 1.0031371903719093 0.9999976806965903 -0.00015440974806502084
3.5052539103112306 -0.1450708418172515 0.9999212612528852 0.0003151585643978529 1.0 1.0031313997028026 0.9999977321766668 -7.647092378160192e-05
3.5052539103112306 -0.14438530691160922 1.0002711188842717 0.00031516040262355747 1.0 1.003125548771313 0.9999977825029565 0.00027333638131521454
3.5052539103112306 -0.14369977200596695 1.0004668349351062 0.0003151622359884441 1.0 1.0031197133794165 0.9999978325251333 0.0004690024099729406
3.5052539103112306 -0.1430142366346634 1.0002713284690425 0.00031516403741624593 1.0 1.0031139797057553 0.9999978847297893 0.00027344373925319854
3.5052539103112306 -0.14232870126335984 1.0000711019999906 0.00031516580686651794 1.0 1.003108347875571 0.9999979393881068 7.316261188383688e-05
3.5052539103112306 -0.14164316635771756 1.0002705494248088 0.0003151675838168718 1.0 1.0031026922376651 0.9999979863992262 0.00027256302558253953
3.5052539103112306 -0.1409576314520753 0.999901191882603 0.0003151693234964633 1.0 1.0030971552860908 0.9999980301693344 -9.683828673145989e-05
3.5052539103112306 -0.14027209608077174 1.0006576870074175 0.00031517108560283856 1.0 1.0030915470181594 0.9999980737201711 0.0006596132872463967
3.5052539103112306 -0.13958656070946818 0.9995808475032117 0.00031517280020645634 1.0 1.0030860899977745 0.9999981215791425 -0.0004172740759307292
3.5052539103112306 -0.13890102533816462 0.9999638239189409 0.000315174532058622 1.0 1.003080578141198 0.9999981624431072 -3.4338524166344087e-05
3.5052539103112306 -0.13821549043252235 1.000054410038506 0.00031517626804143526 1.0 1.0030750531990607 0.9999982119377441 5.6198100761961634e-05
3.5052539103112306 -0.13752995552688008 1.0002164232083515 0.00031517796871271555 1.0 1.0030696406984918 0.9999982533201615 0.00021816988819001182
3.5052539103112306 -0.13684442015557652 0.99994732710643 0.0003151796731862986 1.0 1.0030642161554453 0.9999982977617834 -5.097065535342171e-05
3.5052539103112306 -0.13615888478427296 1.0001699358787506 0.00031518138580760927 1.0 1.0030587657410812 0.9999983455335927 0.0001715903451579015
3.5052539103112306 -0.1354733498786307 1.0006870259110778 0.0003151830716957492 1.0 1.0030534004628393 0.9999983921154239 0.0006886337956539812
3.5052539103112306 -0.13478781497298842 1.000109812527665 0.000315184778703571 1.0 1.0030479680304503 0.9999984324469307 0.00011138008073441341
3.5052539103112306 -0.13410227960168486 1.000194672749114 0.000315186466476417 1.0 1.0030425968698715 0.9999984674542315 0.00019620529488251215
3.5052539103112306 -0.1334167442303813 0.9993540271654558 0.00031518815037712063 1.0 1.0030372380893064 0.9999985045133651 -0.0006444773479092891
3.5052539103112306 -0.13273120932473903 1.0005011364901018 0.0003151898197269445 1.0 1.0030319256714175 0.9999985463040264 0.0005025901860753468
3.5052539103112306 -0.13204567441909676 1.0000856786789438 0.0003151914587082874 1.0 1.0030267099507275 0.9999985837994594 8.70948794844395e-05
3.5052539103112306 -0.1313601390477932 0.9998880556999451 0.00031519310037706806 1.0 1.0030214857321962 0.9999986088679198 -0.00011055316797470294
3.5052539103112306 -0.13067460367648964 1.000153577463919 0.00031519476066394354 1.0 1.0030162023213771 0.9999986444552714 0.00015493300864755088
3.5052539103112306 -0.12998906830518608 0.9996045066896069 0.00031519637038139744 1.0 1.0030110798871137 0.999998676752404 -0.00039417006279707234
3.5052539103112306 -0.1293035333995438 0.9998883798364051 0.0003151979980258856 1.0 1.0030059004587353 0.999998711441172 -0.00011033160476692228
3.5052539103112306 -0.12861799849390154 1.0000368779069126 0.0003151996242076492 1.0 1.003000725738403 0.9999987450336004 3.813287331222437e-05
3.5052539103112306 -0.12793246312259798 0.9999221440092837 0.00031520123009085233 1.0 1.0029956156631101 0.999998779918743 -7.663590945927723e-05
3.5052539103112306 -0.12724692775129443 1.000163340754133 0.00031520281578827905 1.0 1.002990569871997 0.9999988086044955 0.0001645321496375196
3.5052539103112306 -0.12656139284565215 1.0001889042401886 0.00031520438162905775 1.0 1.0029855873158318 0.9999988370914968 0.00019006714869174157
3.5052539103112306 -0.12587585794000988 0.9999640689623075 0.00031520599632436105 1.0 1.0029804493548284 0.9999988661904163 -3.479722810884045e-05
3.5052539103112306 -0.12519032256870632 1.0002219575259335 0.0003152076276204115 1.0 1.0029752586236966 0.9999988971024134 0.0002230604235200495
3.5052539103112306 -0.12450478719740277 0.9999094187468389 0.0003152091694368205 1.0 1.0029703526632694 0.9999989299874308 -8.951124059186633e-05
3.5052539103112306 -0.1238192522917605 0.9996211573335776 0.000315210725310575 1.0 1.002965402021927 0.9999989603050182 -0.0003778029714406328
3.5052539103112306 -0.12313371738611822 1.0001770011321691 0.00031521227055213657 1.0 1.0029604852595773 0.9999989843930993 0.00017801673906980842
3.5052539103112306 -0.12244818201481467 0.9995005659169166 0.00031521380420807324 1.0 1.0029556054088793 0.9999990079810954 -0.0004984420641788168
3.5052539103112306 -0.12176264664351111 1.000235492773095 0.00031521535909429855 1.0 1.0029506580552354 0.999999030532039 0.00023646224105600133
3.5052539103112306 -0.12107711127220755 0.9997426114740534 0.00031521688680705737 1.0 1.0029457972099542 0.9999990604971282 -0.00025644902307475625
3.5052539103112306 -0.12039157636656528 0.999828358328357 0.00031521840858168333 1.0 1.002940955305345 0.9999990829850345 -0.00017072465667744563
3.5052539103112306 -0.11970604146092301 1.0005294925341868 0.0003152199062109564 1.0 1.0029361902708271 0.9999991077431892 0.0005303847909975401
3.5052539103112306 -0.11902050608961945 0.999510837593277 0.0003152214193095667 1.0 1.002931376063217 0.9999991314234888 -0.0004882938302118722
3.5052539103112306 -0.11833497071831589 0.9998405430033838 0.0003152229158508209 1.0 1.0029266145814086 0.9999991536605289 -0.00015861065714517508
3.5052539103112306 -0.11764943581267362 0.999331856925319 0.0003152243786452067 1.0 1.0029219605142725 0.9999991760666003 -0.000667319141281264
3.5052539103112306 -0.11696390090703135 0.9998760864340118 0.000315225851013115 1.0 1.002917276031371 0.9999991979370887 -0.00012311150307686702
3.5052539103112306 -0.11627836553572779 0.9999773485990345 0.0003152273113135988 1.0 1.002912629985388 0.9999992220809926 -2.1873481958034624e-05
3.5052539103112306 -0.11559283016442423 1.0002796140900738 0.0003152288068047299 1.0 1.0029078720225655 0.9999992387706544 0.0002803753194193792
3.5052539103112306 -0.11490729525878196 0.9999995366987292 0.00031523028080000147 1.0 1.0029031824938266 0.9999992544643449 2.8223438430785563e-07
3.5052539103112306 -0.11422176035313969 0.9993958880833078 0.00031523172965768255 1.0 1.00289857298329 0.9999992760886457 -0.0006033880053378793
3.5052539103112306 -0.11353622498183613 0.999982138433911 0.000315233183256636 1.0 1.0028939484310742 0.9999992956814581 -1.7157247547028298e-05
3.5052539103112306 -0.11285068961053257 1.0001646806707343 0.0003152346110254346 1.0 1.0028894060977207 0.9999993160414113 0.00016536462932292828
3.5052539103112306 -0.11216515423922901 0.9999324876458993 0.00031523606285100477 1.0 1.0028847872718456 0.9999993316279586 -6.684398205936137e-05
3.5052539103112306 -0.11147961933358674 0.9998255023326758 0.0003152374814722721 1.0 1.002880274122961 0.9999993526749712 -0.00017385034229544516
3.5052539103112306 -0.11079408442794447 1.000046289973322 0.0003152389081933993 1.0 1.002875735246452 0.9999993724776848 4.691749563723313e-05
3.5052539103112306 -0.11010854905664091 0.9998840217965159 0.0003152403234919111 1.0 1.0028712327496903 0.9999993916550662 -0.00011536985855031823
3.5052539103112306 -0.10942301368533736 0.9995559391851073 0.0003152417530292305 1.0 1.0028666849959744 0.9999994064168832 -0.00044346723177590697
3.5052539103112306 -0.10873747877969508 0.9996129736740152 0.00031524316874500163 1.0 1.0028621812530767 0.999999423075071 -0.0003864494010556996
3.5052539103112306 -0.10805194387405281 1.0001451533796173 0.00031524459880676617 1.0 1.002857631913085 0.9999994370057835 0.00014571637383375968
3.5052539103112306 -0.10736640850274926 0.9998200555673082 0.00031524598247876015 1.0 1.0028532301884117 0.9999994537712843 -0.00017939820397605555
3.5052539103112306 -0.1066808731314457 0.9997829303655436 0.0003152473633578534 1.0 1.0028488373870115 0.9999994685064244 -0.00021653814088085088
3.5052539103112306 -0.10599533822580343 0.9998605849105758 0.0003152487449492031 1.0 1.0028444423583207 0.9999994837702337 -0.00013889885965789883
3.5052539103112306 -0.10530980332016115 1.0003146595023618 0.00031525010441679893 1.0 1.0028401177458814 0.9999994903363015 0.00031516916606022516
3.5052539103112306 -0.1046242679488576 1.0005926208169718 0.0003152514531676824 1.0 1.0028358272613136 0.9999995042192777 0.00059311659769401
3.5052539103112306 -0.10393873257755404 0.9999669385980298 0.00031525279230452854 1.0 1.002831567396089 0.9999995157988675 -3.257720083771343e-05
3.5052539103112306 -0.10325319720625048 1.0000658060828653 0.0003152541494398456 1.0 1.0028272503136983 0.9999995282361566 6.627784670876213e-05
3.5052539103112306 -0.10256766230060821 0.9999237542575296 0.00031525550267026 1.0 1.002822945689912 0.9999995417184169 -7.578746088732213e-05
3.5052539103112306 -0.10188212739496594 1.0001534000717176 0.00031525685882832777 1.0 1.00281863179034 0.999999545367797 0.0001538547039205973
3.5052539103112306 -0.10119659202366238 1.0004226081429175 0.0003152581998226883 1.0 1.0028143661625766 0.9999995544135672 0.0004230537293502534
3.5052539103112306 -0.10051105665235882 0.9998145061532546 0.0003152595398760444 1.0 1.0028101035643457 0.9999995670878359 -0.00018506093458126038
3.5052539103112306 -0.09982552174671655 1.0002614482463896 0.0003152608502731651 1.0 1.0028059353351755 0.9999995816630582 0.0002618665833313827
3.5052539103112306 -0.09913998684107428 1.0000530062721003 0.0003152621513666199 1.0 1.0028017967342264 0.9999995912280091 5.3415044091176256e-05
3.5052539103112306 -0.09845445146977072 1.0000733584493113 0.0003152634553468547 1.0 1.0027976489850972 0.9999996002507496 7.375819856170196e-05
3.5052539103112306 -0.09776891609846716 0.9992981557691537 0.00031526476967166293 1.0 1.0027934683662825 0.9999996116184093 -0.0007014558492556278
3.5052539103112306 -0.09708338119282489 0.9998511006923151 0.0003152660664658071 1.0 1.0027893435433601 0.999999622160715 -0.0001485214683999425
3.5052539103112306 -0.09639784582152133 1.0001120997439361 0.00031526735495795955 1.0 1.002785245160894 0.9999996268889042 0.00011247285503190874
3.5052539103112306 -0.09571231091587906 1.0000290650270551 0.0003152686383533498 1.0 1.0027811630232994 0.9999996333575976 2.9431669457569143e-05
3.5052539103112306 -0.0950267755445755 0.9997325237801861 0.00031526990291802216 1.0 1.0027771408136907 0.9999996394827486 -0.00026711570256254813
3.5052539103112306 -0.09434124017327195 1.0000277693962096 0.0003152711595899073 1.0 1.0027731437406897 0.9999996473049659 2.8122091243698577e-05
3.5052539103112306 -0.09365570526762967 1.0000533709459352 0.0003152724146315487 1.0 1.0027691518847777 0.9999996508632012 5.372008273396567e-05
3.5052539103112306 -0.0929701703619874 1.0002223757031798 0.0003152736892436687 1.0 1.0027650978144313 0.9999996556815529 0.00022272002162693205
3.5052539103112306 -0.09228463499068384 0.9999405756719536 0.0003152749409069686 1.0 1.002761116767705 0.9999996617319704 -5.9086060016810826e-05
3.5052539103112306 -0.09159909961938029 1.0001286371495117 0.0003152762000531216 1.0 1.0027571119528718 0.9999996632001102 0.00012897394940147855
3.5052539103112306 -0.09091356471373802 1.0004873144040631 0.000315277460176268 1.0 1.0027531040626587 0.9999996641720492 0.0004876502320139142
3.5052539103112306 -0.09022802980809574 1.0003404870975934 0.000315278688996615 1.0 1.0027491957635561 0.9999996683749153 0.00034081872267810454
3.5052539103112306 -0.08954249443679219 0.9999702695914106 0.00031527992786635885 1.0 1.002745255532893 0.999999668815192 -2.9399223781423345e-05
3.5052539103112306 -0.08885695906548863 1.0002629423552694 0.00031528113427394027 1.0 1.002741418578039 0.9999996681868375 0.0002632741684318596
3.5052539103112306 -0.08817142415984636 0.9996588817456264 0.00031528235733041396 1.0 1.002737528701695 0.9999996680974572 -0.00034078635183076855
3.5052539103112306 -0.0874858887885428 1.0000720064502095 0.00031528357961818545 1.0 1.0027336413003252 0.9999996680891694 7.233836104014735e-05
3.5052539103112306 -0.08680035388290053 0.999502226500914 0.00031528479725055495 1.0 1.002729768735107 0.999999668532287 -0.0004974420313729189
3.5052539103112306 -0.08611481851159697 1.0003130979129708 0.00031528600885512325 1.0 1.0027259153704335 0.9999996663593029 0.00031343155366791997
3.5052539103112306 -0.08542928314029341 0.9996484654943272 0.00031528721174829563 1.0 1.002722089740619 0.9999996657534224 -0.0003512002590951857
3.5052539103112306 -0.08474374823465114 1.000140447038195 0.0003152884092285526 1.0 1.002718281354803 0.9999996661888914 0.00014078084930357893
3.5052539103112306 -0.08405821332900887 0.9999721465570754 0.0003152896021006179 1.0 1.0027144876533323 0.9999996616645872 -2.7515107511755232e-05
3.5052539103112306 -0.08337267795770531 0.9996816086069992 0.0003152907937575623 1.0 1.0027106978449836 0.9999996615797816 -0.0003180529727824233
3.5052539103112306 -0.08268714258640175 1.0000799884078542 0.00031529196523834855 1.0 1.0027069722304858 0.9999996597488077 8.032865904650244e-05
3.5052539103112306 -0.08200160768075948 1.0003608162719135 0.00031529315006261925 1.0 1.0027032042083868 0.9999996540844575 0.00036116218745607664
3.5052539103112306 -0.08131607277511721 0.9997533163281095 0.00031529430634967293 1.0 1.0026995269687082 0.9999996502361499 -0.0002463339080404081
3.5052539103112306 -0.08063053740381365 0.9996743831256725 0.0003152954560736106 1.0 1.002695870627882 0.9999996417837798 -0.0003252586581072858
3.5052539103112306 -0.07994500203251009 1.0000799975425816 0.00031529658719259133 1.0 1.0026922734803794 0.9999996411328026 8.035640977899217e-05
3.5052539103112306 -0.07925946712686782 1.0005357447978342 0.00031529772615058674 1.0 1.0026886514295774 0.9999996372127702 0.0005361075850640606
3.5052539103112306 -0.07857393175556426 1.0001814790760826 0.00031529888087348645 1.0 1.0026849792708186 0.9999996317933392 0.000181847282743397
3.5052539103112306 -0.07788839684992199 0.9997478311182054 0.00031530002401669913 1.0 1.0026813439633615 0.9999996281329814 -0.0002517970147759563
3.5052539103112306 -0.07720286147861843 1.0001310234208445 0.00031530116106037075 1.0 1.0026777280791923 0.9999996259643666 0.00013139745647783307
3.5052539103112306 -0.07651732610731488 1.0008545548786427 0.0003153023027118527 1.0 1.0026740975680788 0.9999996150200998 0.0008549398585429024
3.5052539103112306 -0.0758317912016726 1.0003994417193551 0.0003153034377405258 1.0 1.002670488143904 0.9999996052021192 0.00039983651723596303
3.5052539103112306 -0.07514625629603033 1.0004576323417405 0.00031530455471309103 1.0 1.002666936164047 0.9999995947406254 0.00045803760111506886
3.5052539103112306 -0.07446072092472678 0.9998307923050689 0.0003153056874733864 1.0 1.0026633340048092 0.999999587847984 -0.00016879554291515664
3.5052539103112306 -0.07377518555342322 0.9992552476947796 0.00031530681592659366 1.0 1.0026597455677762 0.9999995787800157 -0.0007443310852360829
3.5052539103112306 -0.07308965064778095 0.999649473027124 0.00031530791101074944 1.0 1.002656263267578 0.9999995709847207 -0.0003500979575966623
